speech_id,speech,speaker_id,last_name_x,first_name_x,chamber_x,state_x,gender_x,party,district,non_voting,chamber_y,date,number_within_file,speaker,first_name_y,last_name_y,state_y,gender_y,line_start,line_end,file,char_count,word_count,congress,year,cleaned_stems,stem_count,procedural_proportion,climate_proportion
1110040093,Mr. Speaker. you can be assured of a couple things: The global warming bill reportedly that will be taken up next week in the Energy and Commerce Committee will raise energy costs and create massive job losses. How do I know this? It happened in southern Illinois in 1992. where we lost 14.000 coal miner jobs. The. State of Ohio lost 35.000 coal miner jobs. Why in the world in this economy would we makeit more difficult to compete in the international arena by raising energy costs? I hope my Democratic friends are ready to answer that question.,111121370.0,SHIMKUS,JOHN,H,IL,M,R,19.0,voting,H,2009-05-13,269,Mr. SHIMKUS,Unknown,SHIMKUS,Unknown,M,15071,15086,05132009.txt,549,98,111,2009,global warm reportedli taken next energi rais energi massiv job loss know happen southern coal miner job coal miner job world economi makeit difficult compet intern arena rais energi readi answer,53,0.45454545454545453,0.2916666666666667
1100173573,So what we need is a vision for a green economy for now and in the future where we can increase the fuel efficiency of vehicles. where. we can invest in transportation and transit. where we can move people and not just cars. where we can take some of our old windy buildings where right out of the roof the heats just going out. retrofit them for some green roofs. Are these the kinds of things that you have in mind. Mr. PERLMUTTER?,110119310.0,ELLISON,KEITH,H,MN,M,D,5.0,voting,H,2008-06-11,850,Mr. ELLISON,Unknown,ELLISON,Unknown,M,46296,46307,06112008.txt,433,83,110,2008,need vision green economi futur increas fuel effici vehicl invest transit move peopl car take old windi build roof heat retrofit green roof kind mind perlmutt,31,0.1724137931034483,0.2916666666666667
1110058890,Mr. President. I rise today to introduce legislation that will establish a Forest Carbon Incentives Program to help Americas family forest owners slow climate change by increasing carbon sequestration and storage on private forestland. This will be critical for our national climate change response. and will create important economic opportunities for landowners across America. I want to thank my colleagues. Senators SNOWE.,111118421.0,SHAHEEN,JEANNE,S,NH,F,D,,voting,S,2009-08-04,277,Mrs. SHAHEEN,Unknown,SHAHEEN,Unknown,F,16165,16176,08042009.txt,426,62,111,2009,rise introduc establish forest carbon incent program help america famili forest owner slow climat increas carbon sequestr storag forestland nation climat respons import econom landown america want snow,42,0.35135135135135137,0.2916666666666667
1100207362,I thank the Senator for clarifying that point. The SECTORS Act models itself after many successful industry sector partnerships in our home States of Washington and Ohio. and elsewhere. such as Pennsylvania and Wisconsin. I look forward to continuing to work with the Senator to develop innovative workforce policies and programs that help our workers and communities stay competitive in this knowledgebased. technologyadvanced. global economy.,110120621.0,MURRAY,PATTY,S,WA,F,D,,voting,S,2008-09-30,178,Mrs. MURRAY,Unknown,MURRAY,Unknown,F,12815,12827,09302008.txt,444,65,110,2008,clarifi point sector model success industri sector partnership home elsewher look continu work develop workforc polici program help worker commun competit knowledgebas technologyadvanc global economi,38,0.3333333333333333,0.2916666666666667
1110038599,Madam Speaker. our Nation needs an energy renaissance. We must develop a wide range of energy sources with a shared goal of reducing emissions and leaving our planet cleanier. We must have clean coal..efficient renewable energy. clean nuclear energy. and responsible use of fossil fuels. It is time for an energy renaissance that uses American resources to create American jobs and stop spending hundreds of billions of dollars each year to OPEC. We know that building this bridge to Americas clean energy future will require the largest commitment this Nation has ever seen. It is expensive. it is necessary. and it is time. Over the past few months. I worked with my colleague. Representative ABERCROMBIE. and other Democrats and Republicans. with no members of leadership or special interefts involved with us. but wrote a plan for American energy independence focusing on exploration. conservation and innovation to build this bridge to Americas clean energy future. We introduced H.R. 2227. the American Conservation and Clean Energy Independence Act. which uses American resources to cut our dependence on foreign oil. clean up our air. land and water. dramatically improve energy efficiency and conservation. create millions of new jobs. fuel our economy. and do all this without raising taxes. I urge my colleagues to sign on as cosponsors of this bill..,111120610.0,MURPHY,TIM,H,PA,M,R,18.0,voting,H,2009-05-07,241,Mr. TIM MURPHY of Pennsylvania,TIM,MURPHY,Pennsylvania,M,13329,13367,05072009.txt,1362,217,111,2009,nation need energi renaiss develop wide rang energi sourc share goal emiss planet cleanier clean coaleffici renew energi clean nuclear energi respons fossil fuel energi renaiss job spend billion opec know build bridg america clean energi futur largest nation ever seen expens necessari month work repres abercrombi intereft us wrote plan energi independ focus explor conserv build bridg america clean energi futur introduc hr conserv clean energi independ cut depend foreign clean air land water dramat improv energi effici conserv million new job fuel economi without rais,130,0.3404255319148936,0.2903225806451613
1100199146,report was useful in providing a reference point in determining the relationship between index fundrelated activity in the overthecounter markets and commodity futures. and energy and agriculture prices in the United States. However. as we move forward today with H.R. 6604. there are key factors for us to consider. 1One. after hearing testimony from Mr. Lukken. and after examining the findings of this report. it is evident that our priority should be ensuring that the CFTC has the tools and resources it needs to protect and preserve the integrity of our futures markets.,,,,,,,,,,H,2008-09-18,108,The CFTC,Unknown,Unknown,Unknown,Special,5817,5833,09182008.txt,576,93,110,2008,report provid point determin relationship index fundrel overthecount market commod futur energi agricultur price move hr key factor us consid hear lukken examin find report evid ensur cftc tool need preserv integr futur market,48,0.3111111111111111,0.2903225806451613
1100150801,"Madam Speaker. the time has come to recognize the effects of climate change on the Caribbean community. I want to enter into the RECORD editorials from the New York CaribNews for March 4. 2008 and March 11. 2008. respectively. ""Paying the Price for Climate Change"" and ""Deal with Climate Change."" The Caribbean community countries (CARICOM). Small Island Developing States (SIDS) and other Least Developed Countries (LCDs) are experiencing the serious effect of climate change even though they contribute the least to the problem and have the least capacity to adapt to the new conditions created. CARICOM Member States are being forced to divert resources from important development initiatives such as health. food. education and critical infrastructure issues to adapt to the damages being caused by the climate change. Some of the major effects being experienced include sealevel rise. increasingly severe hurricanes. drought and water scarcity. coral bleaching and declining fish stocks. CARICOM is asking developed countries to take immediate action to help counteract the effects of climate change and to increase funding over and above traditional official development assistance. The United Nations has been requested to assist specifically with disaster preparedness. I encourage the International Community to mobilize to help the Caribbean protect its precious beautiful environment as a legacy for all mankind.",,,,,,,,,,E,2008-04-09,787,Mr. RANGEL,Unknown,RANGEL,Unknown,M,45514,45551,04092008.txt,1423,213,110,2008,come recogn effect climat caribbean commun want enter new caribnew march march respect pay price climat deal climat caribbean commun caricom small island develop sid least develop lcd experienc seriou effect climat even though contribut least problem least capac new condit caricom forc divert import develop health food infrastructur issu damag caus climat effect experienc includ sealevel rise increasingli hurrican drought water scarciti coral bleach fish stock caricom develop take help counteract effect climat increas fund tradit develop assist nation assist disast prepared encourag intern commun mobil help caribbean preciou beauti environ legaci mankind,130,0.28125,0.2898550724637681
1110053481,Madam Speaker. we all want to protect our planet. but will the American Clean Energy and Security Act of 2009 do that? I dont think so. The pollution targets are inadequate. Regulatory- authority is stripped from the EPA. The bill relies on huge numbers of carbon offsets. For example. it says you can have 2 billion tons a year of carbon offsets. which is roughly equivalent to 30 percent of all U.S. greenhouse gas emissions. Recent analysis suggests it might be 2026 until we see the emissions decline below 2005 levels. The renewable targets are not strong enough. A recent analysis by the Union of Concerned Scientists indicates this. target provides no new renewable energy over business as usual projections. Dirtyenergy options qualify as renewable. including biomass burners and trash incinerators. The bill gives a significant number of pollution permits away free. It opens up a carbon derivatives market in the U.S.. and this bill would help establish one of the largest derivative markets in the world without adequate oversight or regulation. It taxes households to pay for an unproven carbon sequestration of capture and storage technology. and allocations for funding. for international obligations are underfunded. We can do better.,111116900.0,KUCINICH,DENNIS,H,OH,M,D,10.0,voting,H,2009-06-23,329,Mr. KUCINICH,Unknown,KUCINICH,Unknown,M,22325,22361,06232009.txt,1249,200,111,2009,want planet clean energi dont pollut target inadequ regulatori author strip epa reli huge carbon offset exampl billion ton carbon offset roughli equival percent us greenhous emiss analysi suggest might see emiss level renew target strong enough analysi union concern scientist indic target provid new renew energi usual project dirtyenergi renew includ biomass burner trash inciner give signific pollut away free open carbon market us help establish largest market world without oversight household pay unproven carbon sequestr captur storag technolog fund intern underfund better,115,0.2708333333333333,0.2857142857142857
1100188725,"THEREOF.(1) IN GENERALSubparagraph (B) of section 199(c)(4) of the Internal Revenue Code of 1986 (relating to exceptions) is amended by striking ""or"" at the end of clause (ii). by striking the period at the end of clause (iii) and inserting "". or"". and by inserting after clause (iII) the following new clause: ""(iv) in the case of any major integrated oil company (as defined in section 167(h)(5)(B)). the production. refining. processing. transportation. or distribution of oil. gas. or any primary product thereof during any taxable year described in section 167(h)(5)(B)."". (2) PRIMARY PRODUCT.-Section 199(c)(4)(B) of such Code is amended by adding at the end the following flush sentence: ""For purposes of clause (iv). the term primary product has the same meaning as when used in section 927(a)(2)(C). as in effect before its repeal."".",,,,,,,,,,S,2008-07-24,296,GAS. OR PRIMARY PRODUCTS,OR PRIMARY,PRODUCTS,Unknown,Unknown,55012,55033,07242008.txt,842,133,110,2008,generalsubparagraph c intern relat except strike claus strike period claus insert insert claus new claus case integr compani hb product refin distribut primari product taxabl describ hb primari productsect cb flush purpos claus term primari product mean ac effect,73,0.44,0.2857142857142857
1110036317,Mr. President. I am pleased today to introduce the 21st Century Energy Technology Deployment Act with my colleagues Senators,111116421.0,BINGAMAN,JEFF,S,NM,M,D,,voting,S,2009-04-30,578,Mr. BINGAMAN,Unknown,BINGAMAN,Unknown,M,33513,33516,04302009.txt,124,19,111,2009,pleas introduc st centuri energi technolog deploy,13,0.46153846153846156,0.2857142857142857
1110052570,The This secti6n shall take effect 4 days after St clerk will report.. the data of enactment. M,,,,,,,,,,S,2009-06-19,60,The PRESIDING OFFICER,Unknown,Unknown,Unknown,Special,2594,2595,06192009.txt,95,18,111,2009,sectin take effect day st report data,10,0.3,0.2857142857142857
1100181068,Mr. President. I understand we are coming up on a hard break. as they say in television. for the party lunches.,110113981.0,BOND,CHRISTOPHER,S,MO,M,R,,voting,S,2008-07-08,112,Mr. BOND,Unknown,BOND,Unknown,M,3822,3825,07082008.txt,111,21,110,2008,understand come hard break televis parti lunch,10,0.3,0.2857142857142857
1110036802,Under the Speakers announced policy of January 6. 2009. the gentlewoman from the Virgin Islands is recognized for 60 minutes as the designee of the majority leader.,,,,,,,,,,H,2009-05-04,275,The SPEAKER pro tempore,Unknown,Unknown,Unknown,Special,17897,17902,05042009.txt,164,27,111,2009,announc polici virgin island recogn designe leader,12,0.4166666666666667,0.2857142857142857
1100188731,"THEREOF.(1) IN GENERALSubparagraph (B) of section 199(c)(4) of the Internal Revenue Code of 1986 (relating to exceptions) is amended by striking ""or"" at the end of clause (ii). by striking the period at the end of clause (iii) and inserting "". or"". and by inserting after clause (iiI) the following new clause: ""(iv) in the case of any major integrated oil company (as defined in section 167(h)(5)(B)). the production. refining. processing. transportation. or distribution of oil. gas. or any primary product thereof during any taxable year described in section 167(h)(5)(B)."". (2) PRIMARY PRODUCT.-Section 199(c)(4)(B) of such Code is amended by adding at the end the following flush sentence: ""For purposes of clause (iv). the term primary product has the same meaning as when used in section 927(a)(2)(C). as in effect before its repeal."".",,,,,,,,,,S,2008-07-24,302,GAS. OR PRIMARY PRODUCTS,OR PRIMARY,PRODUCTS,Unknown,Unknown,55371,55392,07242008.txt,842,133,110,2008,generalsubparagraph c intern relat except strike claus strike period claus insert insert claus new claus case integr compani hb product refin distribut primari product taxabl describ hb primari productsect cb flush purpos claus term primari product mean ac effect,73,0.44,0.2857142857142857
1110003885,Is fighting for economic justice and security in the U.S. and global economies. is that part of the Progressive message?,111119310.0,ELLISON,KEITH,H,MN,M,D,5.0,voting,H,2009-01-21,271,Mr. ELLISON,Unknown,ELLISON,Unknown,M,11743,11746,01212009.txt,120,20,111,2009,fight econom us global economi part progress,10,0.3,0.2857142857142857
1100188730,"THEREOF.(1) IN GENERALSubparagraph (B) of section 199(c)(4) of the Internal Revenue Code of 1986 (relating to exceptions) is amended by striking ""or"" at the end of clause (ii). by striking the period at the end of clause (iii) and inserting "". or"". and by inserting after clause (iii) the following new clause: ""(iv) in the case of any major integrated oil company (as defined * in section 167(h)(5)(B)). the production. refining. processing. transportation. or distribution of oil. gas. or any primary product thereof during any taxable year described in section 167(h)(5)(B)."". (2) PRIMARY PRODUCT.-Section 199(c)(4)(B) of such Code is amended by adding at the end the following flush sentence: ""For purposes of clause (iv). the term primary product has the same meaning as when used in section 927(a)(2)(C). as in effect before its repeal."".",,,,,,,,,,S,2008-07-24,301,GAS. OR PRIMARY PRODUCTS,OR PRIMARY,PRODUCTS,Unknown,Unknown,55283,55304,07242008.txt,844,134,110,2008,generalsubparagraph c intern relat except strike claus strike period claus insert insert claus new claus case integr compani hb product refin distribut primari product taxabl describ hb primari productsect cb flush purpos claus term primari product mean ac effect,73,0.44,0.2857142857142857
1100188739,"THEREOF.(1) IN GENERALSubparagraph (B) of section 199(c)(4) of the Internal Revenue Code of 1986 (relating to exceptions) is amended by striking ""or"" at the end of clause (ii). by striking the period at the end of clause (iii) and inserting "". or"". and by inserting after clause (iii) the following new clause: ""(iv) in the case of any major integrated oil company (as defined in section 167(h)(5)(B)). the production. refining. processing. transportation. or distribution of oil. gas. or any primary product thereof during any taxable year described in section 167(h)(5)(B)."". (2) PRIMARY PRODUCT.-Section 199(c)(4)(B) of such Code is amended by adding at the end the following flush sentence: ""For purposes of clause (iv). the term primary product has the same meaning as when used in section 927(a)(2)(C). as in effect before its repeal."".",,,,,,,,,,S,2008-07-24,310,GAS. OR PRIMARY PRODUCTS,OR PRIMARY,PRODUCTS,Unknown,Unknown,55812,55833,07242008.txt,842,133,110,2008,generalsubparagraph c intern relat except strike claus strike period claus insert insert claus new claus case integr compani hb product refin distribut primari product taxabl describ hb primari productsect cb flush purpos claus term primari product mean ac effect,73,0.44,0.2857142857142857
1110022418,Act is a once in a generation bill that will change the fabric of our nation for generations to come and I call on all of my colleagues to enthusiastically support this groundbreaking legislation.,,,,,,,,,,H,2009-03-18,383,The GIVE,Unknown,Unknown,Unknown,Special,19239,19243,03182009.txt,196,34,111,2009,gener fabric nation gener come call enthusiast groundbreak,14,0.46153846153846156,0.2857142857142857
1100171342,We thank Senator BIDEN. I again thank Senator OBAMA. He sent a similar letter that he would. if he were here. vote for cloture. And a beautiful statement from Senator CLINTON from which I will read in part: ... I would vote for cloture on this legislation if I were able to be present in the Senate. . . The time is now to move forward and deal with global warming. and I urge my colleagues to vote for cloture. Continuing from her letter: This bill makes steep reductions in emissions. encourages the development and deployment of clean energy technology. provides assistknce for American families. training for workers whom the clean energy industry will demand. I ask unanimous consent to have the letter printed in the RECORD.,110118701.0,BOXER,BARBARA,S,CA,F,D,,voting,S,2008-06-05,655,Mrs. BOXER,Unknown,BOXER,Unknown,F,36052,36071,06052008.txt,730,127,110,2008,obama similar beauti clinton read part move deal global warm continu make steep emiss encourag develop deploy clean energi technolog provid assistknc famili train worker clean energi industri consent print,64,0.45098039215686275,0.2857142857142857
1110034870,Inclusion Act represents simple fairness. and I look forward to working with my colleagues to -ensure that this fairness prevails.,,,,,,,,,,E,2009-04-28,702,The FMLA,Unknown,Unknown,Unknown,Special,37147,37150,04282009.txt,130,20,111,2009,inclus repres simpl fair look work ensur fair,12,0.36363636363636365,0.2857142857142857
1100180968,When in the Course of human events. it becomes necessary for one people to dissolve the political bands which have connected them with another. and to assume among the powers of the earth. the separate and equal station to which the Laws of Nature and of Natures God entitle them. a decent respect to the opinions of mankind requires that they should declare the causes which impel them to the separation.,110117571.0,COBURN,THOMAS,S,OK,M,R,,voting,S,2008-07-08,12,Mr. COBURN,Unknown,COBURN,Unknown,M,265,276,07082008.txt,407,71,110,2008,cours human event becom necessari peopl polit connect anoth among earth equal station natur natur entitl decent respect opinion mankind caus impel,33,0.3225806451612903,0.2857142857142857
1100132255,Mr. President. I ask unanimous consent that the period for morning business be extended until 12:30 p.m.. with the time equally divided.,110118221.0,SANDERS,BERNARD,S,VT,M,I,,voting,S,2008-01-29,61,Mr. SANDERS,Unknown,SANDERS,Unknown,M,3105,3109,01292008.txt,136,22,110,2008,consent period morn extend pm equal divid,13,0.46153846153846156,0.2857142857142857
1110032771,Madam Speaker. in honor of the 39th Annual Earth Day celebration. I am introducing the Senator Paul Simon Water for the World Act of 2009. with Representatives DONALD PAYNE. DANA ROHR-,,,,,,,,,,E,2009-04-22,1006,Mr. BLUMENAUER,Unknown,BLUMENAUER,Unknown,M,49654,49658,04222009.txt,184,31,111,2009,annual earth day celebr introduc paul simon water world repres donald payn dana rohr,20,0.3,0.2857142857142857
1100207100,Madam Speaker. I ask unanimous consent that the bill to prohibit the use. production. sale. importation. or exportation of any pesticide containing atrazine. be rereferred to the Committee on Agriculture. and in addition. to the Committees on Energy and Commerce. Ways and Means. and Foreign Affairs.,110120370.0,MARKEY,EDWARD,H,MA,M,D,7.0,voting,H,2008-09-29,569,Mr. MARKEY,Unknown,MARKEY,Unknown,M,57413,57421,09292008.txt,300,46,110,2008,consent prohibit product import export pesticid contain atrazin agricultur energi way mean foreign affair,26,0.44,0.2857142857142857
1100206874,If the gentleman would yield. that would mean a great deal to me coming from anyone. but from the gentleman from Michigan. with his long record here in these areas. it means a particularly great deal.,110116800.0,FRANK,BARNEY,H,MA,M,D,4.0,voting,H,2008-09-29,343,Mr. FRANK of Massachusetts,Unknown,FRANK,Massachusetts,M,35413,35419,09292008.txt,200,36,110,2008,mean great deal come long area mean particularli great deal,18,0.46153846153846156,0.2857142857142857
1100188715,"THEREOF.(1) IN GENERAL.-Subparagraph (B) of section 199(c)(4) of the Internal Revenue Code of 1986 (relating to exceptions) is amended by striking ""or"" at the end of clause (ii). by striking the period at the end of clause (iii) and inserting "". or"". and by inserting after clause (iii) the following new clause: ""(iv) in the case of any major integrated oil company (as defined in section 167(h)(5)(B)). the production. refining. processing. transportation. or distribution of oil. gas. or any primary product thereof during any taxable year described in section 167(h)(5)(B)."". (2) PRIMARY PRODUCT.-Section 199(c)(4)(B) of such Code is amended by adding at the end the following flush sentence: ""For purposes of clause (iv). the term primary product has the same meaning as when used in section 927(a)(2)(C). as in effect before its repeal."".",,,,,,,,,,S,2008-07-24,286,GAS. OR PRIMARY PRODUCTS,OR PRIMARY,PRODUCTS,Unknown,Unknown,54571,54592,07242008.txt,844,133,110,2008,generalsubparagraph c intern relat except strike claus strike period claus insert insert claus new claus case integr compani hb product refin distribut primari product taxabl describ hb primari productsect cb flush purpos claus term primari product mean ac effect,73,0.44,0.2857142857142857
1110032415,And so while the Budget Committee can make assumptions about policies. education. healthcare. energy. we cannot bind these Committees to certain policies? It is up to those Committees to determine what policies are within those instructions and they simply have to meet that goal of achieving one billion in deficit reduction. is that correct?,,,,,,,,,,H,2009-04-22,650,Mr. RYAN,Unknown,RYAN,Unknown,M,34869,34877,04222009.txt,343,54,111,2009,make assumpt polici healthcar energi certain polici determin polici instruct simpli meet goal achiev billion deficit,26,0.36363636363636365,0.2857142857142857
1100208182,Reclaiming my time. I thank the gentlelady because she has made exactly the point. What were trying to do here is avoid the collapsing values of houses.,110114630.0,CANNON,CHRISTOPHER,H,UT,M,R,3.0,voting,H,2008-10-02,66,Mr. CANNON,Unknown,CANNON,Unknown,M,1975,1979,10022008.txt,152,27,110,2008,reclaim exactli point tri avoid collaps valu,12,0.4166666666666667,0.2857142857142857
1100188721,"THEREOF.(1) IN GENERAL.-Subparagraph (B) of section 199(c)(4) of the Internal Revenue Code of 1986 (relating to exceptions) is amended by striking ""or"" at the end of clause (ii). by striking the period at the end of clause (iii) and inserting . or"". and by inserting after clause (iii) the following new clause: ""(iv) in the case of any major integrated oil company (as defined in section 167(h)(5)(B)). the production. refining. processing. transportation. or distribution of oil. gas. or any primary product thereof during any taxable year described In section 167(h)(5)(B)."". (2) PRIMARY PRODUCT.-Section 199(c)(4)(B) of such Code is amended by adding at the end the following flush sentence: ""For purposes of clause (iv). the term primary product has the same meaning as when used in section 927(a)(2)(C). as in effect before its repeal."".",,,,,,,,,,S,2008-07-24,292,GAS. OR PRIMARY PRODUCTS,OR PRIMARY,PRODUCTS,Unknown,Unknown,54835,54856,07242008.txt,843,133,110,2008,generalsubparagraph c intern relat except strike claus strike period claus insert insert claus new claus case integr compani hb product refin distribut primari product taxabl describ hb primari productsect cb flush purpos claus term primari product mean ac effect,73,0.44,0.2857142857142857
1110061839,So here we had a situation where I am very pleased the rules of this Senate did not allow this very dangerous amendment to be brought before the body. We would have talked about it for days because. before I would allow a vote on that. I would want to make sure every single Senator understood it is a repeal of the Clean Air Act through the backdoor. even after the Bush Supreme Court said the Clean Air Act covers carbon and greenhouse gases. With that. Mr. President. I yield 20 minutes to the Senator from Rhode Island.,111118701.0,BOXER,BARBARA,S,CA,F,D,,voting,S,2009-09-24,333,Mrs. BOXER,Unknown,BOXER,Unknown,F,26232,26247,09242009.txt,523,98,111,2009,situat pleas allow danger brought talk day allow want make sure understood clean air backdoor even bush said clean air carbon greenhous gase island,47,0.46153846153846156,0.2857142857142857
1110062012,Mr. President. we oppose this amendment. We oppose it because it takes $420 million out of the Land and Water Conservation Fund. We oppose it because the committee in the stimulus bill put in as many dollars as these departments could absorb in the period of time for maintenance. I move to table. I ask for the yeas and nays.,111118161.0,FEINSTEIN,DIANNE,S,CA,F,D,,voting,S,2009-09-24,506,Mrs. FEINSTEIN,Unknown,FEINSTEIN,Unknown,F,30408,30417,09242009.txt,326,60,111,2009,oppos oppos take million land water conserv fund oppos stimulu depart could absorb period mainten move,29,0.48148148148148145,0.2857142857142857
1100163604,The No. 2. This amendment lays out a responsible time of the gentlewoman has expired. U.S. policy toward Iraq. requiring that troops,,,,,,,,,,H,2008-05-15,45,The SPEAKER pro tempore,Unknown,Unknown,Unknown,Special,2182,2183,05152008.txt,132,22,110,2008,respons expir us polici toward iraq troop,12,0.4166666666666667,0.2857142857142857
1100202906,I thank my good friend for that clarification and for the wisdom he has brought to Federal energy policy. I yield the floor.,110118311.0,CORNYN,JOHN,S,TX,M,R,,voting,S,2008-09-25,132,Mr. CORNYN,Unknown,CORNYN,Unknown,M,7200,7204,09252008.txt,124,23,110,2008,good clarif wisdom brought energi polici floor,11,0.36363636363636365,0.2857142857142857
1100179866,Mr. Speaker. I would simply remind the distinguished minority leader. if my memory serves me correctly. the minority party was in control of both ends of Pennsylvania Avenue for some 6 years. both Houses of Congress. I dont recall this legislation or any serious energy policy being adopted during that time period. Mr. Speaker. I fully agree with the minority leader about developing all of our domestic reserves. Coming .from a coal area. certainly I agree with that scenario. that we need to develop all of our domestic resources. and in a nonpartisan fashion as well. Mr. Speaker. I yield 2 minutes to the gentleman from Illinois .,110117790.0,RAHALL,NICK,H,WV,M,D,3.0,voting,H,2008-06-26,206,Mr. RAHALL,Unknown,RAHALL,Unknown,M,7790,7808,06262008.txt,635,108,110,2008,simpli remind distinguish minor leader correctli minor parti control avenu dont seriou energi polici period fulli agre minor leader develop domest reserv come coal area certainli agre scenario need develop domest nonpartisan fashion well,57,0.40425531914893614,0.2857142857142857
1100138921,If I could just interject for a second. there are a few more points I would like to make on my time. With all due respect. I would like to keep this brief.,110121160.0,RYAN,PAUL,H,WI,M,R,1.0,voting,H,2008-02-27,127,Mr. RYAN of Wisconsin,Unknown,RYAN,Wisconsin,M,8973,8977,02272008.txt,155,33,110,2008,could interject point like make respect like brief,14,0.4166666666666667,0.2857142857142857
1100174561,Under the previous order. the Senate will resume consideration of the motion to proceed to H.R. 6049. which the clerk will report. The bill clerk read as follows: Motion to proceed to the Renewable Energy and Job Creation Act of 2008. a bill to amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation to extend certain expiring provisions. to provide individual income tax relief. and for other purposes.,,,,,,,,,,S,2008-06-16,22,The ACTING PRESIDENT pro tempore,Unknown,Unknown,Unknown,Special,1802,1814,06162008.txt,449,74,110,2008,previou consider hr report read renew energi job intern provid incent energi product conserv extend certain expir provis provid individu incom relief purpos,41,0.4,0.2857142857142857
1110033285,The State and you can look at the havoc clerk will call the roll. wreaked by U.S. trade policy. I do not,,,,,,,,,,S,2009-04-23,492,The PRESIDING OFFICER,Unknown,Unknown,Unknown,Special,19209,19210,04232009.txt,104,22,111,2009,look havoc call wreak us trade polici,10,0.3,0.2857142857142857
1100188723,"THEREOF.(1) IN GENERAL.-Subparagraph (B) of section 199(c)(4) of the Internal Revenue Code of 1986 (relating to exceptions) is amended by striking ""or"" at the end of clause (ii). by striking the period at the end of clause (iii) and inserting "". or"". and by inserting after clause (Iii) the following new clause: ""(iv) In the case of any major integrated oil company (as defined in section 167(h)(5)(B)). the production. refining. processing. transportation. or distribution of oil. gas. or any primary product thereof during any taxable year described in section 167(h)(5)(B)."". (2) PRIMARY PRODUCT.-Section 199(c)(4)(B) of such Code is amended by adding at the end the following flush sentence: ""For purposes of clause (iv). the term primary product has the same meaning as when used in section 927(a)(2)(C). as in effect before its repeal."".",,,,,,,,,,S,2008-07-24,294,GAS. OR PRIMARY PRODUCTS,OR PRIMARY,PRODUCTS,Unknown,Unknown,54928,54949,07242008.txt,844,133,110,2008,generalsubparagraph c intern relat except strike claus strike period claus insert insert claus new claus case integr compani hb product refin distribut primari product taxabl describ hb primari productsect cb flush purpos claus term primari product mean ac effect,73,0.44,0.2857142857142857
1110065345,I thank the gentleman. I assume this means also the commissioner can work with the Small Business Administration on this sort of outreach and education?,111116800.0,FRANK,BARNEY,H,MA,M,D,4.0,voting,H,2009-11-07,564,Mr. FRANK of Massachusetts,Unknown,FRANK,Massachusetts,M,73163,73168,11072009.txt,152,25,111,2009,mean also commission work small sort outreach,13,0.46153846153846156,0.2857142857142857
1100188713,"THEREOF.(1) IN GENERALSubparagraph (B) of section 199(c)(4) of the Internal Revenue Code of 1986 (relating to exceptions) is amended by striking ""or"" at the end of clause (ii). by striking the period at the end of clause (iii) and inserting "". or"". and by inserting after clause (iii) the following new clause: ""(iv) in the case of any major integrated oil company (as defined in section 167(h)(5)(B)). the production. refining. processing. transportation. or distribution of oil. gas. or any primary product thereof during any taxable year described in section 167(h)(5)(B)."". (2) PRIMARY PRODUCT.-Section 199(c)(4)(B) of such Code is amended by adding at the end the following flush sentence: ""For purposes of clause (iv). the term primary product has the same meaning as when used in section 927(a)(2)(C). as in effect before its repeal."".",,,,,,,,,,S,2008-07-24,284,GAS. OR PRIMARY PRODUCTS,OR PRIMARY,PRODUCTS,Unknown,Unknown,54487,54508,07242008.txt,842,133,110,2008,generalsubparagraph c intern relat except strike claus strike period claus insert insert claus new claus case integr compani hb product refin distribut primari product taxabl describ hb primari productsect cb flush purpos claus term primari product mean ac effect,73,0.44,0.2857142857142857
1100170732,What pieces of legislatien have been brought up this Congress to increase American energy production? Name one.,110120460.0,MCHENRY,PATRICK,H,NC,M,R,10.0,voting,H,2008-06-05,45,Mr. MCHENRY,Unknown,MCHENRY,Unknown,M,1454,1457,06052008.txt,111,17,110,2008,piec legislatien brought increas energi product name,10,0.3,0.2857142857142857
1100155395,Reclaiming my time. I thank the gentleman for interposing his points of view. But as I was saying. Madam Chairman. I think one of the principal reasons we are seeing these high energy prices is because we are far too reliant upon foreign sources of energy. We have put offlimits an area which is in,110118890.0,CHABOT,STEVE,H,OH,M,R,1.0,voting,H,2008-04-23,526,Mr. CHABOT,Unknown,CHABOT,Unknown,M,29530,29538,04232008.txt,298,55,110,2008,reclaim interpos point princip see high energi price far reliant foreign sourc energi offlimit area,27,0.46153846153846156,0.2857142857142857
1100188575,Politics is quite simple: If you for 20 years were wrong and the market now shows it. how can you admit you were wrong? That is the issue at hand. Mr. Leader. it is time you admitted it and we got on with the business of becoming once again a great and productive nation. I yield the floor.,110113561.0,CRAIG,LARRY,S,ID,M,R,,voting,S,2008-07-24,146,Mr. CRAIG,Unknown,CRAIG,Unknown,M,8589,8598,07242008.txt,290,58,110,2008,polit quit simpl wrong market show wrong issu leader got becom great product nation floor,23,0.3333333333333333,0.2857142857142857
